name,team,position,gw1_expected_goals_conceded,gw2_expected_goals_conceded,gw3_expected_goals_conceded,gw4_expected_goals_conceded,gw5_expected_goals_conceded,gw6_expected_goals_conceded,gw7_expected_goals_conceded,gw8_expected_goals_conceded,gw9_expected_goals_conceded,gw10_expected_goals_conceded,gw11_expected_goals_conceded,gw12_expected_goals_conceded,gw13_expected_goals_conceded,gw14_expected_goals_conceded,gw15_expected_goals_conceded,gw16_expected_goals_conceded,gw17_expected_goals_conceded,gw18_expected_goals_conceded,gw19_expected_goals_conceded,gw20_expected_goals_conceded,gw21_expected_goals_conceded,gw22_expected_goals_conceded,gw23_expected_goals_conceded,gw24_expected_goals_conceded,gw25_expected_goals_conceded,gw26_expected_goals_conceded,gw27_expected_goals_conceded,gw28_expected_goals_conceded,gw29_expected_goals_conceded,gw30_expected_goals_conceded,gw31_expected_goals_conceded,gw32_expected_goals_conceded,gw33_expected_goals_conceded,gw34_expected_goals_conceded,gw35_expected_goals_conceded,gw36_expected_goals_conceded,gw37_expected_goals_conceded,gw38_expected_goals_conceded
Matthew Dibley-Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Matthew Smith,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty Cash,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0,0.1814,0.8543,0.0,0.0333,0.35,0.42,3.28,1.71,0.17,1.97,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.75,1.49
MatÃ­as ViÃ±a,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.0,0.02,0.0,0.0,0.08,0.02,0.0,0.0,0.95,1.1,0.51,1.23,1.39,1.43,0.24,0.28
Mauro Bandeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Max Kilman,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8082,1.7338,1.9874,1.6123,1.0216,2.6341,1.91,1.14,1.01,0.47,1.34,1.98,1.47,1.26,1.05,1.18,2.42,0.75,3.28,1.57,2.68,0.0,1.68
Max Kinsey-Wellings,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian WÃ¶ber,,,,,,,,,,,,,,,,,,,,,,0.5914,0.2886,0.27,1.12,1.0,0.37,1.52,1.63,2.86,0.0,0.0,0.0,1.68,0.0,1.36,2.47,2.42,2.15,0.81
Maxwel Cornet,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,,0.0,0.0,0.06,0.35,0.02,0.0,0.0,2.58,0.0,0.06
Michael Dacosta Gonzalez,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,2.1,2.37,1.48,3.46,1.83,0.49,2.44,3.46,0.0,0.0,1.55,0.0
Michael Olakigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olise,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855,2.3296,0.5581,1.3529,1.6405,0.5773,2.04,2.15,0.45,0.9,0.93,2.14,1.42,0.22,0.89,0.78,0.42,1.36,1.86,0.88,0.33,1.83,0.46
Michail Antonio,19.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1036,0.7099,0.6746,0.8366,0.6422,0.59,0.99,1.03,0.04,0.0,0.0,,0.16,0.68,2.76,0.52,1.98,2.13,1.05,0.0,0.0,1.08
Miguel AlmirÃ³n Rejala,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957,0.412,0.4234,0.8255,1.1372,0.296,0.94,1.47,1.62,,1.13,0.8,0.0,0.0,0.0,0.62,0.34,0.65,0.0,0.04,1.87,0.0,2.21
Mikkel Damsgaard,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,0.07,0.0,0.82,,1.13,1.0,0.93,3.13,0.0,0.31,1.27,0.16,0.66,0.24,0.11,0.94,0.57
Mislav Orsic,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed DrÃ¤ger,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elneny,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elyounoussi,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9856,0.6408,0.7452,1.3669,1.2891,0.3968,1.48,0.0,1.38,0.77,0.79,0.0,2.09,0.22,1.17,0.0,2.81,0.96,1.67,0.0,0.05,2.09,1.48
Mohamed Salah,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531,1.2996,0.9925,1.9671,2.238,1.5902,2.09,0.28,2.05,0.6,0.88,0.86,,2.28,1.41,1.32,0.82,0.78,1.99,0.19,0.45,1.39,1.77
Mohammed Salisu,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9856,0.6408,0.7452,1.3669,1.4069,1.4183,2.13,0.78,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoisÃ©s Caicedo Corozo,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852,1.914,0.0,1.3115,1.0272,1.2963,1.01,0.89,0.31,,0.38,1.54,,1.5,0.83,0.6,,2.48,0.18,2.28,0.84,0.65,1.47
Morgan Gibbs-White,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694,0.0,0.9406,0.2664,1.0175,1.3582,0.79,1.62,2.54,2.73,1.7,2.05,2.42,0.47,1.37,3.43,2.87,2.37,1.63,3.23,1.14,0.64,1.43
Morgan Sanson,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Djenepo,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.29,0.0,0.0,2.3,0.0,0.05,0.0,0.0
Moussa NiakhatÃ©,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.47,1.01,3.49,2.87,0.02,1.63,3.23,1.14,0.64,1.6
Mykhailo Mudryk,,,,,,,,,,,,,,,,,,,,,,,0.5558,0.17,1.16,0.34,0.0,0.0,2.32,0.0,0.77,0.0,2.28,,0.33,0.14,0.43,0.0,0.2,0.0
MÃ¡ximo Perrone,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.19,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
N'Golo KantÃ©,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,1.05,2.11,0.43,0.0,0.0,0.0
Naby Keita,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379,0.034,0.5264,0.815,1.2638,0.83,0.0,0.0,0.45,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nampalys Mendy,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.6234,1.357,1.5259,0.38,1.13,2.43,0.0,1.36,1.24,0.0,0.0,0.0,0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.46
Naouirou Ahamada,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.21,0.38,0.0,0.11,0.98,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan AkÃ©,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5856,0.0857,0.4098,1.7499,0.829,1.48,0.05,0.0,1.16,0.43,0.17,,0.33,0.35,0.0,,0.0,0.0,0.08,0.0,0.0,0.36
Nathan Bishop,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Butler-Oyedeji,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Collins,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8082,1.7338,1.9874,1.6123,1.0216,2.6341,0.0,0.0,0.0,0.0,0.67,0.15,1.15,0.0,0.0,0.0,0.0,0.08,1.39,0.04,0.0,1.98,2.39
Nathan Ferguson,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Fraser,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Patterson,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5055,0.7136,0.8275,1.8689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9,0.0,0.0,1.84,3.26,0.76,0.0,0.0
Nathan Redmond,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Tella,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Chalobah,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0328,1.2176,0.5581,1.3851,1.6405,0.5773,2.04,2.36,0.83,0.9,1.2,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Phillips,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4361,0.0,0.0,1.4783,0.8366,0.6745,0.82,1.1,1.48,0.42,3.56,1.58,,0.39,0.0,0.0,1.14,2.0,2.13,1.19,3.62,0.0,1.44
Neal Maupay,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2967,0.4818,1.2115,0.3289,0.0,0.0,0.26,0.3,0.34,1.64,0.04,0.16,0.0,0.0,0.44,1.62,0.0,1.44,0.0,0.73,0.27,0.09,0.0
Neco Williams,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.5907,0.0,0.1273,0.0,0.1989,0.77,0.0,1.31,2.73,0.0,0.34,1.2,0.47,1.37,3.49,2.87,1.71,0.0,0.0,0.0,0.0,0.0
Neeskens Kebano,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04,0.12,0.0,0.18,0.09,0.0,0.0
Nick Pope,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957,0.5162,0.4746,1.1332,1.1372,0.296,1.01,1.83,3.49,,1.34,1.12,0.38,0.43,2.65,1.93,1.01,0.66,0.83,1.2,2.06,0.07,0.0
Nico O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Nicolas PÃ©pÃ©,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niels Nkounkou,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vlasic,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noni Madueke,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.16,0.49,0.0,0.42,0.0,0.0,0.04,0.0,0.0,,0.2,1.96,0.8,1.63,0.2,1.7
Norberto Murara Neto,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4691,1.7711,2.61,1.27,1.16,2.38,2.6,1.75,3.2,0.84,0.68,2.04,2.34,0.51,1.67,1.39,1.54,1.49,0.0
Nuno Varela Tavares,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NÃ©lson Cabral Semedo,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476,1.7338,1.6204,1.6123,1.0216,2.6341,1.91,0.79,1.01,0.47,1.34,1.98,0.83,1.26,1.05,1.18,2.42,0.75,1.8,1.57,2.68,1.98,2.39
Odeluga Offiah,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.79,0.0,0.0,0.0,0.0,0.0
Odsonne Edouard,7.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.0374,0.0322,0.8992,1.4079,2.04,0.46,0.38,0.16,0.0,0.16,1.07,0.22,0.89,0.63,0.42,0.79,0.02,0.0,0.18,1.83,0.2
Oleksandr Zinchenko,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4928,0.0972,0.3613,1.0801,1.4718,0.3316,1.66,2.37,0.51,0.02,1.32,0.62,0.26,0.78,2.79,0.0,1.42,2.06,0.41,1.14,0.0,0.0,0.0
Oliver Hammond,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Skipp,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,0.5525,0.0,0.0,0.0,0.0,0.48,0.41,0.44,1.57,2.4,0.88,1.21,0.9,3.64,2.13,2.0,0.37,1.09,1.29,1.5
Oliwier Zych,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Watkins,2.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7535,0.423,0.64,0.3784,0.4097,2.25,3.59,1.89,1.71,0.07,2.22,0.59,2.09,0.25,0.54,2.75,0.1,1.19,0.69,1.23,0.35,1.49
Omar Richards,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Hutchinson,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.6308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Orel Mangala,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3719,0.6846,0.2432,1.0175,0.9638,0.58,1.2,0.36,0.0,0.0,1.2,0.0,0.47,0.58,1.28,2.87,2.37,1.49,3.23,1.14,0.64,1.18
Oriol Romeu Vidal,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Goodman,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Fornals Malla,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917,0.6147,0.0,1.024,0.6867,0.0,0.31,0.0,0.0,0.04,2.45,0.55,,0.0,0.54,0.06,0.62,0.0,1.04,0.39,2.58,0.87,1.44
Pablo MarÃ­ Villar,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,1.8662,1.2,1.14,1.01,0.28,1.04,0.0,1.15,0.72,0.19,0.71,1.94,0.0,0.0,0.0,0.0,1.22,0.0
Pape Matar Sarr,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323,0.2403,1.5737,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.86,0.0,0.23,0.0,1.75,0.0,0.38,0.0,0.0,0.0,0.23
Pascal GroÃ,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852,1.914,2.8794,1.3115,1.0272,1.2963,1.34,0.89,0.31,,0.38,1.54,,1.5,0.83,0.6,,2.48,0.7,2.28,0.84,0.65,2.82
Pascal Struijk,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8606,4.1993,2.0081,1.4233,0.6851,0.2886,0.23,0.0,0.0,0.0,0.0,0.0,0.21,3.41,3.03,2.47,0.0,0.0,0.0,0.83,0.13,1.52,0.81
Patrick Bamford,10.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914,0.1499,0.23,0.45,1.52,0.25,0.0,1.22,1.36,0.0,2.96,0.0,1.02,2.1,1.59,1.65,2.29,0.56,0.0
Patson Daka,11.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1914,1.5484,0.0898,0.0,0.0,0.0824,0.0,0.0,0.0,0.0,0.0,1.24,0.6,1.16,0.16,0.0,0.9,0.8,0.34,0.29,0.87,0.84,0.0
Paul Dummett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Onuachu,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.55,0.51,0.52,0.0,0.0,0.0,0.76,0.0,0.29,0.93,0.0,0.0,0.12,1.23,0.0,0.0
Paulo Gazzaniga Farias,9.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Lomba Neto,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.39,0.33,0.04,0.0,0.2,0.27,0.08,2.89,1.53,1.45,0.0,0.0
Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.41,0.0,0.08,0.25,1.57,1.55,0.88,1.43,0.94,3.64,1.94,2.0,0.37,1.18,0.68,1.5
Pervis EstupiÃ±Ã¡n,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4505,1.914,2.8794,1.3115,1.0272,1.2963,1.34,0.89,0.13,,0.38,1.54,,1.5,0.83,0.6,,1.56,0.7,2.28,0.84,0.65,1.47
Phil Foden,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.2862,0.3973,0.0,0.2918,0.6566,0.0,0.0,0.08,0.98,1.35,0.43,0.08,,0.0,0.0,0.0,,0.0,0.0,0.23,1.78,1.23,0.41
Phil Jones,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Philip Billing,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775,1.4855,0.788,1.287,1.4691,0.0,2.22,1.27,1.16,1.89,2.6,1.67,3.18,0.84,0.68,1.74,2.34,0.51,1.23,1.23,1.43,0.0,1.0
Philippe Coutinho Correia,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.023,0.2904,0.4021,0.0519,0.77,0.42,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539,0.0,1.4509,0.1104,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.33,1.06,0.0,0.0,0.0,0.0
